28989000,3453600,100,P,@F,0
29000000,3454500,100,K,T,0
29006000,3453900,100,Q,@F,0
29011000,3454300,100,Q,@F,0
29012000,3453800,200,Q,@F,0
29015000,3453800,500,Q,@F,0
29017000,3453800,200,Q,@F,0
29017000,3453800,100,Q,@F,0
29020000,3453800,190,Q,@F,0
29020000,3453600,100,Q,@F,0
29020000,3453500,1000,Q,@F,0
29021000,3453600,200,Q,@F,0
29031000,3454500,200,P,T,0
29077000,3452900,1000,Q,@F,0
29078000,3452900,200,Q,@F,0
29078000,3452900,100,K,T,0
29078000,3452800,110,P,T,0
29090000,3452800,134,P,T,0
29090000,3452800,100,P,T,0
29100000,3452500,300,Q,T,0
29114000,3453400,100,P,@F,0
29134000,3452600,100,K,T,0
29134000,3452600,100,P,@F,0
29134000,3452600,100,P,@F,0
29134000,3452500,160,Q,@F,0
29148000,3453900,100,P,@F,0
29165000,3452900,100,Q,@F,0
29171000,3452700,500,Q,@F,0
29173000,3452700,100,Q,@F,0
29175000,3453900,100,P,T,0
29175000,3453900,100,P,T,0
29175000,3453900,100,P,T,0
29175000,3454000,150,P,T,0
29178000,3453000,100,P,@F,0
29178000,3453000,100,P,T,0
29178000,3453000,100,P,T,0
29181000,3452700,550,Q,@F,0
29181000,3452600,100,Q,@F,0
29181000,3452600,100,Q,@F,0
29183000,3452600,200,Q,@F,0
29211000,3453000,200,Q,@F,0
29214000,3453000,800,Q,@F,0
29223000,3453400,100,Q,@F,0
29223000,3453500,200,Q,@F,0
29223000,3453500,200,Q,@F,0
29223000,3453600,100,Q,@F,0
29223000,3453700,300,Q,@F,0
29223000,3453700,240,Q,@F,0
29224000,3454000,100,Q,T,0
29246000,3452700,100,Q,@F,0
29314000,3453000,100,Q,@F,0
29342000,3452700,100,P,T,0
29345000,3452500,150,Q,@F,0
29345000,3452500,100,Q,@F,0
29346000,3452400,1000,Q,@F,0
29360000,3452400,200,Q,@F,0
29362000,3452500,100,Q,@F,0
29362000,3452300,100,Q,@F,0
29362000,3452200,100,K,T,0
29362000,3452100,300,K,T,0
29362000,3451500,100,K,T,0
29362000,3452100,400,Q,@F,0
29394000,3451500,900,K,T,0
29397000,3451400,100,K,T,0
29398000,3451300,1000,Q,@F,0
29399000,3451300,200,Q,@F,0
29403000,3451400,100,Q,T,0
29404000,3451800,670,Q,@F,0
29404000,3451800,430,Q,@F,0
29428000,3452000,170,Q,@F,0
29443000,3451000,100,K,T,0
29444000,3451000,100,K,T,0
29445000,3451000,100,K,T,0
29445000,3451000,100,K,T,0
29446000,3451000,100,K,T,0
29448000,3451000,170,Q,@F,0
29448000,3450700,170,P,@,0
29487000,3450900,100,Q,@F,0
29489000,3451000,100,Q,@F,0
29515000,3451000,425,Q,@F,0
29519000,3451000,100,Q,@F,0
29521000,3451000,100,Q,@F,0
29532000,3451000,270,Q,@F,0
29542000,3451000,100,Q,@F,0
29552000,3451000,205,Q,@F,0
29568000,3451300,110,Q,@F,0
29568000,3451000,110,K,T,0
29583000,3451000,400,K,T,0
29595000,3451000,200,P,T,0
29596000,3451000,100,P,T,0
29652000,3451700,100,P,T,0
29652000,3451900,100,P,T,0
29656000,3451600,100,P,@F,0
29662000,3450600,170,Q,T,0
29663000,3450600,695,Q,@F,0
29668000,3450600,245,Q,@F,0
29668000,3450300,313,Q,@F,0
29669000,3450300,280,Q,@F,0
29670000,3450300,607,Q,@F,0
29670000,3450000,100,Q,@F,0
29670000,3450000,466,Q,@F,0
29670000,3450000,100,Q,@F,0
29670000,3450000,200,Q,@F,0
29670000,3450000,100,Q,@F,0
29670000,3450000,124,Q,@F,0
29671000,3450000,100,P,T,0
29680000,3450000,100,Q,@F,0
29684000,3450000,100,P,T,0
29690000,3450000,400,K,T,0
29690000,3450000,400,K,T,0
29693000,3450200,100,Q,@F,0
29694000,3450000,500,K,T,0
29700000,3450000,300,K,T,0
29705000,3450000,408,K,T,0
29706000,3450000,100,P,T,0
29706000,3450000,300,K,T,0
29706000,3450000,400,K,T,0
29707000,3450000,200,K,T,0
29712000,3444200,416,D,T,0
29730000,3450100,200,Q,@F,0
29730000,3450000,100,Q,@F,0
29765000,3449600,1000,Q,@F,0
29788000,3449600,100,Q,@F,0
29816000,3449500,100,Q,@F,0
29835000,3449500,100,P,@F,0
29835000,3449500,100,P,@F,0
29835000,3449500,100,P,@F,0
29835000,3449500,100,P,@F,0
29838000,3449600,100,P,T,0
29838000,3449500,100,P,T,0
29838000,3449500,300,P,T,0
29843000,3449900,100,Q,@F,0
29843000,3449700,100,P,T,0
29844000,3449500,100,P,T,0
29844000,3449500,230,P,T,0
29862000,3449900,100,Q,T,0
29879000,3449600,100,P,T,0
29879000,3449500,100,P,T,0
29879000,3449500,100,P,T,0
29896000,3450500,300,P,@F,0
29896000,3450500,100,K,T,0
29918000,3450800,100,Q,@F,0
29937000,3451500,200,P,T,0
29938000,3451500,200,K,T,0
29939000,3451500,155,K,T,0
29940000,3451500,108,P,T,0
29977000,3452100,400,Q,@F,0
29978000,3452900,200,Q,@F,0
29979000,3453000,500,Q,@F,0
29992000,3454000,100,Q,T,0
29992000,3454000,100,Q,@F,0
30009000,3452000,100,Q,@F,0
30009000,3452000,100,K,T,0
30009000,3451400,100,P,@F,0
30009000,3451400,100,K,T,0
30054000,3452600,100,P,T,0
30055000,3452600,100,P,T,0
30055000,3452600,300,P,T,0
30073000,3452600,100,P,T,0
30083000,3453000,100,K,T,0
30084000,3453000,100,K,T,0
30097000,3453000,100,P,T,0
30119000,3453000,100,Q,T,0
30121000,3452300,100,P,T,0
30121000,3452300,1900,Q,@F,0
30121000,3452300,300,Q,@F,0
30124000,3452200,500,K,T,0
30132000,3451400,100,P,T,0
30132000,3451400,100,P,T,0
30132000,3451400,100,K,T,0
30164000,3451500,400,P,T,0
30182000,3451300,200,K,T,0
30182000,3451200,375,Q,@F,0
30183000,3451200,500,Q,@F,0
30183000,3451200,200,Q,@F,0
30189000,3451200,300,Q,@F,0
30198000,3452800,100,Q,T,0
30198000,3452800,336,Q,T,0
30198000,3452800,100,Q,T,0
30198000,3451900,100,P,@F,0
30198000,3452000,100,P,@F,0
30198000,3452500,100,P,@F,0
30198000,3452800,100,Q,T,0
30198000,3452800,100,Q,T,0
30198000,3452800,1000,Q,@F,0
30198000,3452000,1000,K,T,0
30209000,3453200,100,P,@F,0
30227000,3452200,100,Q,T,0
30234000,3452200,100,Q,@F,0
30313000,3453200,100,P,T,0
30313000,3453200,100,P,T,0
30313000,3453200,100,P,@F,0
30313000,3453200,100,P,@F,0
30334000,3453500,300,K,T,0
30417000,3453200,100,Q,@F,0
30428000,3452500,200,K,T,0
30429000,3452500,100,K,T,0
30434000,3453300,300,Q,T,0
30461000,3453000,100,Q,@F,0
30462000,3452900,100,P,T,0
30462000,3453000,100,Q,@F,0
30465000,3453000,200,P,T,0
30465000,3453000,100,P,T,0
30486000,3452600,300,Q,@F,0
30486000,3452500,190,K,T,0
30502000,3452600,100,Q,@F,0
30546000,3452000,500,Q,T,0
30551000,3451800,100,Q,T,0
30551000,3451800,100,Q,@F,0
30551000,3451500,100,Q,T,0
30551000,3451500,100,Q,T,0
30551000,3451300,100,P,@F,0
30551000,3451300,100,P,@F,0
30551000,3451300,100,K,T,0
30551000,3451400,100,P,@,0
30555000,3451200,470,Q,@F,0
30571000,3451200,300,Q,@F,0
30576000,3451200,100,K,T,0
30577000,3450900,100,P,T,0
30577000,3450800,400,Q,@F,0
30583000,3450800,500,Q,@F,0
30585000,3451200,100,K,T,0
30595000,3450800,500,Q,@F,0
30599000,3450800,500,Q,@F,0
30600000,3450800,300,Q,@F,0
30600000,3450200,100,P,@F,0
30600000,3450200,118,P,@F,0
30601000,3450000,200,Q,@F,0
30601000,3450000,100,Q,@F,0
30601000,3450000,170,Q,@F,0
30602000,3450000,400,Q,@F,0
30602000,3450000,100,P,T,0
30602000,3450000,100,P,@F,0
30602000,3450000,170,P,@F,0
30603000,3449800,100,Q,@F,0
30603000,3449800,100,P,@F,0
30606000,3449500,950,K,T,0
30606000,3449500,100,K,T,0
30606000,3449500,500,K,T,0
30607000,3449500,200,K,T,0
30607000,3449500,100,K,T,0
30607000,3449500,500,K,T,0
30607000,3449500,400,K,T,0
30607000,3449500,588,K,T,0
30607000,3449500,100,K,T,0
30607000,3449500,100,K,T,0
30608000,3449500,100,K,T,0
30608000,3449500,200,K,T,0
30608000,3449500,162,K,T,0
30608000,3449200,100,P,@F,0
30608000,3449000,738,Q,@F,0
30609000,3449000,100,Q,@F,0
30609000,3449000,100,Q,@F,0
30609000,3449000,500,Q,@F,0
30609000,3449000,400,Q,@F,0
30609000,3449000,100,Q,@F,0
30609000,3448700,200,P,@,0
30609000,3449000,262,Q,@F,0
30609000,3449000,238,Q,@F,0
30609000,3448100,100,Q,T,0
30609000,3448100,100,Q,T,0
30609000,3448500,100,K,T,0
30609000,3448500,100,P,@F,0
30609000,3448500,100,P,@F,0
30609000,3448600,100,P,T,0
30610000,3448400,100,Q,@F,0
30610000,3448500,100,Q,@F,0
30610000,3448200,200,Q,@F,0
30611000,3448100,300,P,@F,0
30611000,3448100,200,P,@F,0
30611000,3448200,100,Q,@F,0
30611000,3448100,500,Q,@F,0
30611000,3448100,400,Q,@F,0
30612000,3448100,100,P,T,0
30612000,3448100,300,P,T,0
30612000,3448100,1100,Q,@F,0
30613000,3447900,200,P,T,0
30613000,3447900,100,P,@F,0
30613000,3448000,162,Q,@F,0
30613000,3447500,200,Q,@F,0
30613000,3447700,200,P,T,0
30613000,3447500,100,P,@F,0
30616000,3447000,100,P,T,0
30616000,3446000,970,P,@F,0
30617000,3446000,530,P,T,0
30617000,3445000,200,Q,@F,0
30617000,3445000,100,Q,@F,0
30617000,3445000,135,K,T,0
30618000,3445000,100,P,@F,0
30618000,3445000,325,K,T,0
30619000,3444500,100,P,@F,0
30619000,3445100,100,Q,T,0
30619000,3445100,100,K,T,0
30623000,3444000,100,P,T,0
30623000,3446200,500,Q,T,0
30623000,3446200,900,Q,T,0
30623000,3446200,1600,Q,T,0
30623000,3444000,900,P,@F,0
30623000,3444000,2100,P,@F,0
30623000,3444000,300,P,T,0
30623000,3444000,580,P,@F,0
30623000,3444000,120,P,@F,0
30623000,3444000,2880,P,@F,0
30623000,3444000,100,P,T,0
30623000,3444000,500,P,T,0
30623000,3444000,300,P,T,0
30623000,3444000,100,P,T,0
30623000,3444000,300,P,T,0
30623000,3443300,100,P,@F,0
30623000,3443800,100,P,T,0
30623000,3444000,300,P,T,0
30623000,3442500,200,Q,@F,0
30623000,3441000,200,K,T,0
30625000,3442500,470,Q,@F,0
30625000,3442500,130,Q,T,0
30625000,3444000,500,Q,T,0
30625000,3444000,2370,Q,T,0
30625000,3442500,100,P,T,0
30625000,3442500,200,P,T,0
30625000,3442500,100,P,T,0
30625000,3443500,100,Q,@F,0
30625000,3443500,100,Q,@F,0
30626000,3443400,100,Q,@F,0
30628000,3443400,300,Q,T,0
30628000,3444000,110,Q,T,0
30628000,3447200,200,Q,T,0
30628000,3447200,500,Q,T,0
30628000,3447200,580,Q,T,0
30628000,3447200,700,Q,T,0
30628000,3447200,530,Q,T,0
30628000,3444000,700,P,@F,0
30628000,3444000,705,P,@F,0
30628000,3445000,1000,P,@F,0
30628000,3445100,100,P,@F,0
30628000,3446900,100,P,@F,0
30628000,3446900,195,P,@F,0
30628000,3447000,100,P,@F,0
30628000,3447000,619,P,@F,0
30628000,3446400,200,Q,T,0
30628000,3446400,100,Q,T,0
30628000,3446900,100,Q,T,0
30628000,3446900,195,Q,T,0
30628000,3445300,300,P,@,0
30628000,3444400,400,P,@,0
30628000,3444400,100,P,@,0
30628000,3444400,100,P,@,0
30631000,3442700,100,P,T,0
30631000,3442400,100,P,T,0
30631000,3442400,100,P,T,0
30631000,3442400,100,P,T,0
30631000,3442400,100,P,T,0
30631000,3443100,200,Q,@F,0
30631000,3442300,175,P,T,0
30631000,3442400,500,P,@F,0
30631000,3442400,100,P,T,0
30632000,3442400,300,P,@F,0
30632000,3442400,200,Q,@F,0
30632000,3442400,100,P,T,0
30633000,3442400,400,P,T,0
30633000,3442400,100,P,T,0
30633000,3442400,400,P,@F,0
30634000,3442400,100,P,@F,0
30634000,3442400,100,Q,@F,0
30634000,3442400,500,P,T,0
30634000,3442400,600,P,T,0
30634000,3443400,500,Q,T,0
30634000,3443400,500,Q,T,0
30634000,3443400,800,Q,T,0
30634000,3443400,400,Q,T,0
30634000,3443400,100,Q,@F,0
30634000,3442400,500,P,@F,0
30634000,3442400,800,P,@F,0
30634000,3443400,100,Q,T,0
30634000,3443800,100,K,T,0
30634000,3446400,100,Q,@F,0
30637000,3443500,100,Q,@F,0
30641000,3443500,312,Q,@F,0
30641000,3443500,288,Q,@F,0
30642000,3443400,300,P,@F,0
30643000,3443400,100,P,@F,0
30643000,3443400,100,P,T,0
30643000,3443500,112,Q,T,0
30643000,3443400,188,Q,T,0
30643000,3443400,412,Q,@F,0
30643000,3443000,188,Q,@F,0
30643000,3443000,200,Q,@F,0
30644000,3443400,200,P,@F,0
30644000,3443000,612,Q,@F,0
30644000,3444400,100,P,T,0
30644000,3446700,100,P,T,0
30645000,3442700,100,Q,@F,0
30645000,3442400,200,Q,@F,0
30645000,3442100,100,Q,@F,0
30648000,3442800,100,Q,@F,0
30649000,3442800,150,P,T,0
30651000,3442800,100,P,T,0
30651000,3442800,100,P,T,0
30652000,3442800,100,P,@F,0
30652000,3442800,100,P,T,0
30652000,3442800,225,P,T,0
30652000,3442800,100,P,@F,0
30652000,3442800,200,P,T,0
30653000,3442500,100,Q,@F,0
30653000,3442800,300,P,@F,0
30653000,3442800,100,P,@F,0
30657000,3442500,500,Q,@F,0
30657000,3442500,500,K,T,0
30663000,3442800,500,P,@F,0
30663000,3442800,500,P,@F,0
30663000,3443000,1000,K,T,0
30665000,3442500,500,Q,@F,0
30665000,3442800,100,Q,@F,0
30665000,3442800,100,Q,@F,0
30666000,3442800,500,P,T,0
30666000,3442800,100,Q,@F,0
30667000,3442800,100,Q,@F,0
30667000,3442800,400,P,@F,0
30668000,3442800,100,P,T,0
30668000,3442800,100,P,T,0
30669000,3442500,500,Q,@F,0
30669000,3442500,200,Q,@F,0
30671000,3442500,1000,Q,@F,0
30672000,3442500,100,P,T,0
30673000,3442800,400,P,T,0
30673000,3442800,100,P,T,0
30674000,3442800,400,P,@F,0
30674000,3442800,100,P,T,0
30674000,3442800,900,P,T,0
30675000,3444500,116,Q,@F,0
30675000,3442800,100,P,@F,0
30675000,3442800,100,P,@F,0
30675000,3442800,100,P,@F,0
30675000,3442800,100,P,@F,0
30675000,3442800,100,P,@F,0
30696000,3445000,300,Q,@F,0
30702000,3446000,170,P,T,0
30702000,3446000,100,B,@F,0
30702000,3446000,100,J,T,0
30725000,3445900,100,P,@,0
30725000,3446000,100,K,T,0
30728000,3445500,100,Q,@F,0
30728000,3445700,100,P,T,0
30728000,3445800,100,P,T,0
30730000,3445500,100,Q,T,0
30735000,3445400,100,P,@F,0
30735000,3445800,100,P,@F,0
30735000,3445700,223,Q,T,0
30738000,3445000,100,Q,T,0
30744000,3444100,100,P,T,0
30745000,3444100,300,P,@F,0
30755000,3444100,100,P,@F,0
30755000,3444100,230,P,@F,0
30756000,3444100,170,P,T,0
30756000,3444100,330,P,T,0
30756000,3444100,100,P,T,0
30759000,3444100,300,P,@F,0
30760000,3444100,100,P,@F,0
30761000,3443600,300,Q,@F,0
30761000,3443500,100,Q,@F,0
30761000,3443200,100,P,@,0
30767000,3444100,300,P,@F,0
30772000,3442800,100,P,@,0
30772000,3442800,1300,P,@,0
30772000,3443000,1000,K,T,0
30772000,3442800,100,P,@F,0
30773000,3443000,100,Q,@F,0
30774000,3443500,100,P,T,0
30774000,3443500,100,P,T,0
30775000,3443500,200,Q,@F,0
30776000,3444000,100,P,T,0
30776000,3444000,100,P,T,0
30777000,3444000,100,P,T,0
30777000,3444000,100,P,T,0
30778000,3444000,100,P,T,0
30778000,3444000,200,P,T,0
30782000,3443900,100,P,@F,0
30792000,3444000,500,P,T,0
30792000,3444000,200,P,T,0
30793000,3444000,300,P,T,0
30793000,3443900,300,P,@F,0
30794000,3444000,100,P,T,0
30794000,3444000,100,P,T,0
30795000,3443900,400,P,T,0
30795000,3444000,100,P,@F,0
30795000,3444000,200,P,T,0
30795000,3444000,100,P,@F,0
30796000,3444000,100,P,@F,0
30796000,3444000,100,P,@F,0
30796000,3444000,100,P,@F,0
30800000,3444000,100,P,T,0
30802000,3444000,100,Q,T,0
30803000,3444000,100,P,T,0
30803000,3444000,100,P,T,0
30803000,3444000,500,P,T,0
30804000,3443600,100,Z,T,0
30804000,3443600,100,K,T,0
30804000,3443500,100,Q,T,0
30804000,3443500,100,K,T,0
30804000,3443600,100,P,T,0
30804000,3443700,100,P,@F,0
30804000,3444000,100,P,@F,0
30804000,3444000,100,P,@F,0
30804000,3444000,100,P,@F,0
30804000,3443900,100,K,T,0
30804000,3444000,100,P,@F,0
30805000,3444000,100,P,@F,0
30805000,3444000,100,P,@F,0
30806000,3444000,100,P,@F,0
30806000,3443900,100,P,@F,0
30807000,3444000,100,K,T,0
30807000,3444000,100,P,@F,0
30807000,3444000,100,P,@F,0
30808000,3444000,100,P,@F,0
30808000,3444000,775,P,@F,0
30818000,3444600,100,P,T,0
30818000,3445000,100,Q,T,0
30818000,3445000,100,P,T,0
30818000,3445500,100,Q,T,0
30831000,3445500,100,Q,T,0
30833000,3445600,100,Q,T,0
30834000,3446300,300,Q,@F,0
30834000,3446700,100,Q,@F,0
30836000,3446700,100,P,@F,0
30838000,3446600,100,Q,@F,0
30839000,3445700,100,P,T,0
30840000,3445600,300,P,@F,0
30841000,3445600,100,P,T,0
30843000,3445500,200,Q,@F,0
30845000,3445500,100,K,T,0
30845000,3445500,100,K,T,0
30853000,3445500,100,P,@F,0
30853000,3445500,100,P,@F,0
30853000,3445600,300,P,@F,0
30853000,3445600,200,P,@F,0
30853000,3445600,100,P,@F,0
30861000,3445600,500,P,@F,0
30861000,3445600,500,P,@F,0
30866000,3445500,100,P,T,0
30866000,3445500,100,Q,T,0
30866000,3445500,100,P,T,0
30866000,3445500,100,Q,@F,0
30866000,3445000,100,Q,T,0
30866000,3445900,100,K,T,0
30866000,3445000,300,K,T,0
30866000,3445000,100,K,T,0
30866000,3445000,100,P,@,0
30866000,3445000,110,P,@F,0
30866000,3445000,100,P,@F,0
30866000,3445000,100,P,@F,0
30870000,3444800,100,P,T,0
30875000,3444000,125,K,T,0
30875000,3444000,125,K,T,0
30877000,3444000,100,J,T,0
30877000,3444000,100,K,T,0
30895000,3444500,100,Q,@F,0
30895000,3444800,100,Q,@F,0
30895000,3444800,100,P,@F,0
30895000,3444400,100,P,T,0
30898000,3445000,100,P,T,0
30936000,3446700,100,P,@F,0
30966000,3445500,100,P,T,0
30970000,3446000,100,K,T,0
30987000,3445800,100,P,@,0
30987000,3445100,100,P,@,0
30987000,3445100,400,P,@,0
30987000,3446000,600,K,T,0
30987000,3445500,100,K,T,0
30987000,3445200,100,K,T,0
30987000,3445100,300,P,@F,0
30987000,3445100,300,P,@F,0
30987000,3445100,400,P,@F,0
30988000,3445000,200,Q,T,0
30988000,3445000,100,P,@F,0
30988000,3445000,300,P,T,0
30988000,3445000,100,P,@F,0
30989000,3444800,377,K,T,0
30991000,3444800,600,K,T,0
30991000,3444300,100,K,T,0
30997000,3445200,100,P,@,0
30997000,3445100,100,Q,@F,0
30997000,3445100,100,Q,@F,0
30997000,3445100,100,Q,T,0
30997000,3445100,100,Q,@F,0
30997000,3445100,100,Q,@F,0
30997000,3445100,100,Q,@F,0
30997000,3445500,100,P,@F,0
30997000,3445500,100,P,@,0
30997000,3445100,100,P,@F,0
30997000,3445500,100,P,@,0
30997000,3444200,100,P,T,0
31046000,3445500,400,K,T,0
31060000,3445500,100,K,T,0
31061000,3445500,100,K,T,0
31067000,3445500,100,K,T,0
31076000,3445700,100,Q,@F,0
31081000,3446400,192,Q,@F,0
31139000,3446700,100,Q,@F,0
31139000,3446700,100,Q,@F,0
31158000,3447000,100,K,T,0
31198000,3447300,100,Q,@F,0
31204000,3447300,100,Q,@F,0
31266000,3447300,200,Q,@F,0
31268000,3447000,200,Q,@F,0
31353000,3447500,200,Q,@F,0
31353000,3447500,100,Q,@F,0
31378000,3447400,100,Q,@F,0
31378000,3447500,112,Q,@F,0
31378000,3447700,105,Q,@F,0
31378000,3447800,200,Q,@F,0
31378000,3447800,290,Q,@F,0
31382000,3448000,100,Q,@F,0
31403000,3448400,100,Q,T,0
31454000,3447800,100,Q,@F,0
31463000,3446500,100,Q,T,0
31463000,3446000,625,Q,T,0
31463000,3445000,100,P,T,0
31463000,3445000,100,K,T,0
31465000,3444600,100,Q,@F,0
31466000,3445000,100,Q,T,0
31487000,3447800,100,Q,@F,0
31519000,3447600,100,P,@,0
31519000,3447500,300,K,T,0
31519000,3447700,1000,K,T,0
31529000,3447000,100,K,T,0
31532000,3447000,100,K,T,0
31533000,3447800,100,P,@F,0
31537000,3448400,108,Q,@F,0
31549000,3447900,100,P,@F,0
31549000,3447800,400,P,@F,0
31554000,3448400,125,Q,@F,0
31557000,3447800,200,P,T,0
31569000,3448400,175,Q,@F,0
31569000,3448500,100,Q,T,0
31569000,3448400,500,K,T,0
31574000,3448500,100,P,T,0
31574000,3448500,500,P,@F,0
31575000,3448500,100,P,T,0
31586000,3449200,100,P,@F,0
31597000,3449400,100,P,T,0
31604000,3448600,100,P,T,0
