28800000,84000,148,K,T,0
28800000,84000,352,K,T,0
28909000,84400,200,T,F,0
28912000,84400,200,T,T,0
28960000,84000,1300,T,F,0
28965000,84000,200,T,F,0
28965000,84000,700,K,T,0
29129000,84000,150,K,T,0
29154000,84400,2000,P,T,0
29383000,84300,1000,D,,0
29383000,84300,1000,D,,0
29386000,84300,500,K,T,0
29597000,84300,100,K,T,0
29644000,84300,400,K,T,0
29666000,84400,100,T,F,0
29666000,84400,400,P,F,0
29840000,84100,100,T,F,0
29840000,84100,425,P,F,0
30033000,84100,2000,P,T,0
30163000,84200,265,K,T,0
30171000,84100,100,T,F,0
30171000,84100,600,P,F,0
30322000,84200,100,K,T,0
30414000,84200,335,K,T,0
30569000,84400,2600,P,F,0
30569000,84400,5000,P,F,0
30569000,84400,5000,K,T,0
30574000,84500,500,T,F,0
30575000,84500,500,T,F,0
30576000,84500,200,T,F,0
30576000,84500,300,T,F,0
30577000,84500,400,T,F,0
30577000,84500,100,P,T,0
30577000,84500,500,P,T,0
30578000,84500,400,P,T,0
30578000,84500,100,P,T,0
30582000,84500,2500,P,T,0
30583000,84500,400,T,F,0
30585000,84500,100,T,F,0
30600000,84500,100,T,F,0
30607000,84300,1000,P,T,0
30635000,84200,915,K,T,0
30675000,84200,285,K,T,0
30711000,84300,600,T,F,0
30726000,84300,100,T,F,0
30726000,84300,100,T,F,0
30728000,84300,100,T,F,0
30788000,84300,1000,K,T,0
30840000,84300,100,T,F,0
30920000,84400,1000,P,T,0
30920000,84400,1000,P,T,0
30922000,84400,1000,K,T,0
30940000,84400,1100,K,T,0
30941000,84400,700,K,T,0
31009000,84300,2000,T,T,0
31034000,84300,1000,T,F,0
31090000,84300,1000,T,F,0
31095000,84500,2400,P,,0
31095000,84500,2000,P,,0
31095000,84500,970,P,,0
31095000,84300,200,T,F,0
31095000,84500,200,P,F,0
31095000,84500,200,T,T,0
31095000,84400,4200,K,T,0
31095000,84400,10000,K,,0
31096000,84500,3800,P,T,0
31096000,84500,26230,P,,0
31101000,84400,100,P,T,0
31101000,84400,1400,P,T,0
31102000,84400,100,P,T,0
31102000,84400,1400,P,T,0
31111000,84400,100,P,T,0
31111000,84400,400,P,T,0
31133000,84400,100,P,T,0
31133000,84400,900,P,T,0
31133000,84300,400,P,T,0
31133000,84300,500,P,T,0
31133000,84300,1500,P,T,0
31133000,84300,1000,Z,F,0
31134000,84300,1000,P,T,0
31135000,84300,600,P,T,0
31135000,84400,100,P,F,0
31135000,84400,400,P,F,0
31136000,84400,100,P,F,0
31136000,84400,300,P,F,0
31136000,84400,100,P,T,0
31136000,84400,900,P,T,0
31139000,84400,100,P,T,0
31139000,84400,300,P,T,0
31215000,84400,100,P,T,0
31215000,84400,900,P,T,0
31224000,84400,593,K,T,0
31227000,84400,100,P,T,0
31227000,84400,900,P,T,0
31236000,84400,100,P,T,0
31236000,84400,100,P,T,0
31236000,84400,1300,P,T,0
31251000,84400,100,P,T,0
31251000,84400,400,P,T,0
31266000,84300,500,P,T,0
31340000,84300,200,K,T,0
31340000,84300,1000,T,F,0
31340000,84300,500,P,F,0
31340000,84300,1000,P,F,0
31390000,84300,900,K,T,0
31475000,84300,1000,P,T,0
31475000,84300,1000,P,T,0
31496000,84300,1000,K,T,0
31571000,84300,5000,K,T,0
31575000,84300,200,K,T,0
31575000,84300,200,K,T,0
31617000,84300,100,P,T,0
31617000,84300,1400,K,T,0
31627000,84300,500,K,T,0
31632000,84300,100,Z,F,0
31638000,84300,100,Z,F,0
31638000,84300,100,P,T,0
31664000,84300,100,Z,T,0
31773000,84300,300,P,T,0
31773000,84300,100,P,T,0
31776000,84300,300,P,T,0
31777000,84300,300,P,F,0
31777000,84300,700,P,F,0
31779000,84300,300,P,T,0
31780000,84300,300,P,F,0
31780000,84300,200,P,F,0
31795000,84400,1539,D,,0
31795000,84400,1539,D,,0
31799000,84400,100,P,F,0
31799000,84400,800,P,F,0
31799000,84400,100,Z,F,0
31803000,84400,200,P,T,0
31803000,84400,1000,P,T,0
31803000,84400,100,P,T,0
31803000,84400,100,P,T,0
31803000,84400,100,P,T,0
31812000,84400,407,K,T,0
31812000,84400,1093,K,T,0
31848000,84400,100,Z,F,0
31852000,84400,100,P,F,0
31967000,84400,100,Z,F,0
31967000,84400,100,P,F,0
31967000,84400,100,P,F,0
31967000,84400,700,K,T,0
31996000,84400,100,P,T,0
31996000,84400,1080,P,T,0
32071000,84400,222,K,T,0
32110000,84300,500,K,T,0
32110000,84300,100,Z,F,0
32110000,84300,1000,T,F,0
32110000,84300,400,T,F,0
32110000,84300,100,P,F,0
32110000,84300,846,P,F,0
32167000,84300,100,Z,T,0
32167000,84400,100,Z,T,0
32167000,84400,2300,T,F,0
32167000,84400,1000,Z,T,0
32167000,84400,100,P,T,0
32167000,84400,100,P,T,0
32167000,84400,1000,P,T,0
32167000,84400,300,P,T,0
32208000,84400,100,Z,F,0
32208000,84300,100,Z,F,0
32208000,84300,154,P,F,0
32208000,84300,146,P,F,0
32298000,84400,700,P,T,0
32298000,84400,100,P,T,0
32298000,84400,700,P,T,0
32304000,84400,100,Z,F,0
32304000,84300,100,Z,F,0
32304000,84300,800,Z,F,0
32330000,84400,100,Z,F,0
32330000,84300,200,Z,F,0
32330000,84300,100,Z,F,0
32330000,84300,100,T,F,0
32467000,84300,854,P,T,0
32467000,84300,146,P,T,0
32476000,84300,400,T,F,0
32548000,84400,500,K,T,0
32550000,84300,500,T,F,0
32550000,84300,1000,T,F,0
32550000,84300,500,T,F,0
32564000,84400,2000,D,,0
32564000,84400,2000,D,,0
32612000,84400,100,P,T,0
32612000,84400,100,P,T,0
32612000,84400,800,P,T,0
32613000,84400,200,P,T,0
32613000,84400,800,P,T,0
32615000,84400,200,P,T,0
32615000,84400,800,P,T,0
32615000,84400,1000,P,T,0
32616000,84400,3200,P,T,0
32616000,84400,100,P,T,0
32616000,84400,100,P,T,0
32616000,84400,21600,P,,0
32622000,84400,100,P,T,0
32622000,84400,27900,P,,0
32624000,84400,100,P,T,0
32624000,84400,1400,P,T,0
32627000,84400,100,P,T,0
32627000,84400,400,P,T,0
32665000,84400,100,Z,F,0
32665000,84300,100,Z,F,0
32665000,84300,1000,Z,F,0
32665000,84300,300,Z,F,0
32691000,84300,200,P,T,0
32715000,84300,1000,T,F,0
32872000,84300,154,P,F,0
32872000,84300,500,P,F,0
32872000,84300,500,P,F,0
32872000,84300,500,P,F,0
32872000,84300,1000,P,F,0
32872000,84300,500,T,F,0
32872000,84300,700,Z,F,0
32882000,84300,408,T,F,0
32882000,84300,1792,T,F,0
32899000,84300,100,P,T,0
32904000,84400,100,P,T,0
32904000,84400,200,P,T,0
32908000,84300,208,T,T,0
32908000,84300,100,T,T,0
32908000,84300,100,T,T,0
32908000,84300,708,T,T,0
32961000,84300,100,P,T,0
32961000,84300,200,P,T,0
32961000,84300,100,Z,T,0
32963000,84300,400,T,F,0
32966000,84200,100,P,T,0
32971000,84300,100,T,F,0
32999000,84300,100,Z,T,0
32999000,84300,400,T,T,0
32999000,84300,300,P,T,0
32999000,84300,500,P,T,0
32999000,84300,300,P,T,0
32999000,84300,100,T,T,0
32999000,84300,700,P,T,0
32999000,84300,100,P,T,0
33057000,84300,100,Z,F,0
33057000,84300,500,T,F,0
33057000,84300,100,P,F,0
33057000,84300,1500,P,F,0
33059000,84300,2000,K,T,0
33092000,84300,500,K,T,0
33115000,84300,100,P,T,0
33243000,84300,200,P,T,0
33262000,84300,100,Z,F,0
33266000,84300,100,P,F,0
33304000,84300,100,P,T,0
33304000,84300,300,K,T,0
33304000,84300,600,K,T,0
33330000,84300,100,K,T,0
33368000,84300,300,K,T,0
33371000,84300,100,Z,F,0
33371000,84300,200,Z,F,0
33371000,84300,100,P,F,0
33371000,84300,1000,T,F,0
33371000,84300,100,T,F,0
